LOCATION CODE,ROAD NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET
20064,ทางพิเศษศรีรัช,13.76885,100.54025,12020.0,
12046,ทางพิเศษศรีรัช,13.76501,100.54031,,20081.0
20081,ทางพิเศษศรีรัช,13.76602,100.53909,12046.0,
13062,ทางพิเศษศรีรัช,13.84208,100.53437,,20160.0
20160,ทางพิเศษศรีรัช,13.83846,100.53876,13062.0,
13026,ทางพิเศษศรีรัช,13.75433,100.58224,,20140.0
20140,ทางพิเศษศรีรัช,13.75397,100.5783,13026.0,
45969,ทางพิเศษศรีรัช,13.75181,100.59336,,20133.0
20133,ทางพิเศษศรีรัช,13.75136,100.59757,45969.0,
12117,ทางพิเศษศรีรัช,13.82732,100.54344,,20124.0
20124,ทางพิเศษศรีรัช,13.83029,100.53922,12117.0,
12097,ทางพิเศษศรีรัช,13.72969,100.51724,,20115.0
20115,ทางพิเศษศรีรัช,13.73673,100.51837,12097.0,
12090,ทางพิเศษศรีรัช,13.70811,100.5178,,20110.0
20110,ทางพิเศษศรีรัช,13.71808,100.51696,12090.0,
12074,ทางพิเศษศรีรัช,13.69623,100.52522,,20098.0
20098,ทางพิเศษศรีรัช,13.69465,100.52856,12074.0,
12125,ทางพิเศษศรีรัช,13.69623,100.52522,,20128.0
20128,ทางพิเศษศรีรัช,13.69499,100.52652,12125.0,
12066,ทางพิเศษศรีรัช,13.72615,100.51811,,20094.0
20094,ทางพิเศษศรีรัช,13.72328,100.5192,12066.0,
45973,ทางพิเศษศรีรัช,13.74208,100.61514,,20135.0
20135,ทางพิเศษศรีรัช,13.74194,100.62209,45973.0,
12102,ทางพิเศษศรีรัช,13.75076,100.5214,,20118.0
20118,ทางพิเศษศรีรัช,13.75201,100.5213,12102.0,
12058,ทางพิเศษศรีรัช,13.7583,100.52475,,20090.0
20090,ทางพิเศษศรีรัช,13.75689,100.52069,12058.0,
12112,ทางพิเศษศรีรัช,13.79416,100.53839,,20122.0
20122,ทางพิเศษศรีรัช,13.79698,100.53829,12112.0,
12091,ทางพิเศษศรีรัช,13.70898,100.51651,,20111.0
20111,ทางพิเศษศรีรัช,13.70977,100.51662,12091.0,
12038,ทางพิเศษศรีรัช,13.7554,100.55344,,20074.0
20074,ทางพิเศษศรีรัช,13.75623,100.54958,12038.0,
12025,ทางพิเศษศรีรัช,13.7588,100.54845,,20067.0
20067,ทางพิเศษศรีรัช,13.75636,100.54945,12025.0,
12039,ทางพิเศษศรีรัช,13.75623,100.54958,,20075.0
20075,ทางพิเศษศรีรัช,13.75539,100.54573,12039.0,
12043,ทางพิเศษศรีรัช,13.76279,100.54841,,20079.0
20079,ทางพิเศษศรีรัช,13.75713,100.54811,12043.0,
12041,ทางพิเศษศรีรัช,13.75629,100.54483,,20077.0
20077,ทางพิเศษศรีรัช,13.75709,100.547,12041.0,
12040,ทางพิเศษศรีรัช,13.75636,100.54945,,20076.0
20076,ทางพิเศษศรีรัช,13.76228,100.54714,12040.0,
12044,ทางพิเศษศรีรัช,13.75713,100.54811,,20080.0
20080,ทางพิเศษศรีรัช,13.75883,100.54745,12044.0,
12042,ทางพิเศษศรีรัช,13.75709,100.547,,20078.0
20078,ทางพิเศษศรีรัช,13.75545,100.55566,12042.0,
45975,ทางพิเศษศรีรัช,13.74246,100.63629,,45976.0
45976,ทางพิเศษศรีรัช,13.741,100.6182,45975.0,45977.0
45977,ทางพิเศษศรีรัช,13.74728,100.60608,45976.0,45982.0
45982,ทางพิเศษศรีรัช,13.74918,100.60059,45977.0,45983.0
45983,ทางพิเศษศรีรัช,13.75114,100.5936,45982.0,13025.0
13025,ทางพิเศษศรีรัช,13.75323,100.58737,45983.0,13027.0
13027,ทางพิเศษศรีรัช,13.75433,100.58224,13025.0,13028.0
13028,ทางพิเศษศรีรัช,13.75231,100.57319,13027.0,13029.0
13029,ทางพิเศษศรีรัช,13.75199,100.5694,13028.0,13069.0
13069,ทางพิเศษศรีรัช,13.75291,100.56451,13029.0,
13075,ทางพิเศษศรีรัช,13.84412,100.5338,,13063.0
13063,ทางพิเศษศรีรัช,13.84208,100.53437,13075.0,13064.0
13064,ทางพิเศษศรีรัช,13.8395,100.53584,13063.0,13071.0
13071,ทางพิเศษศรีรัช,13.83722,100.53717,13064.0,
12085,ทางพิเศษศรีรัช,13.69585,100.52404,,12086.0
12086,ทางพิเศษศรีรัช,13.69996,100.51998,12085.0,12088.0
12088,ทางพิเศษศรีรัช,13.70388,100.51778,12086.0,12089.0
12089,ทางพิเศษศรีรัช,13.70811,100.5178,12088.0,12093.0
12093,ทางพิเศษศรีรัช,13.71481,100.51762,12089.0,12096.0
12096,ทางพิเศษศรีรัช,13.72748,100.51727,12093.0,12098.0
12098,ทางพิเศษศรีรัช,13.72969,100.51724,12096.0,12101.0
12101,ทางพิเศษศรีรัช,13.74376,100.51996,12098.0,12103.0
12103,ทางพิเศษศรีรัช,13.75076,100.5214,12101.0,12105.0
12105,ทางพิเศษศรีรัช,13.75877,100.52411,12103.0,12119.0
12119,ทางพิเศษศรีรัช,13.76556,100.52681,12105.0,12129.0
12129,ทางพิเศษศรีรัช,13.76991,100.52855,12119.0,
12019,ทางพิเศษศรีรัช,13.77138,100.5333,,12021.0
12021,ทางพิเศษศรีรัช,13.76943,100.5368,12019.0,12024.0
12024,ทางพิเศษศรีรัช,13.76516,100.54095,12021.0,12026.0
12026,ทางพิเศษศรีรัช,13.7588,100.54845,12024.0,12027.0
12027,ทางพิเศษศรีรัช,13.75545,100.55566,12026.0,12029.0
12029,ทางพิเศษศรีรัช,13.75446,100.56019,12027.0,12126.0
12126,ทางพิเศษศรีรัช,13.75357,100.56467,12029.0,
12120,ทางพิเศษศรีรัช,13.77009,100.52941,,12052.0
12052,ทางพิเศษศรีรัช,13.76488,100.5274,12120.0,12059.0
12059,ทางพิเศษศรีรัช,13.7583,100.52475,12052.0,12060.0
12060,ทางพิเศษศรีรัช,13.75374,100.5232,12059.0,12062.0
12062,ทางพิเศษศรีรัช,13.74235,100.52059,12060.0,12065.0
12065,ทางพิเศษศรีรัช,13.73134,100.51796,12062.0,12067.0
12067,ทางพิเศษศรีรัช,13.72615,100.51811,12065.0,12071.0
12071,ทางพิเศษศรีรัช,13.7148,100.51858,12067.0,12072.0
12072,ทางพิเศษศรีรัช,13.70823,100.51887,12071.0,12073.0
12073,ทางพิเศษศรีรัช,13.69945,100.52196,12072.0,12128.0
12128,ทางพิเศษศรีรัช,13.69623,100.52522,12073.0,
12084,ทางพิเศษศรีรัช,13.6931,100.52483,,20108.0
20108,ทางพิเศษศรีรัช,13.69585,100.52404,12084.0,
12022,ทางพิเศษศรีรัช,13.76865,100.5406,,20065.0
20065,ทางพิเศษศรีรัช,13.76803,100.54097,12022.0,
12048,ทางพิเศษศรีรัช,13.7665,100.53901,,20082.0
20082,ทางพิเศษศรีรัช,13.76689,100.53864,12048.0,
45979,ทางพิเศษศรีรัช,13.74663,100.60513,,20137.0
20137,ทางพิเศษศรีรัช,13.74771,100.60242,45979.0,
45963,ทางพิเศษศรีรัช,13.75502,100.57898,,20129.0
20129,ทางพิเศษศรีรัช,13.75604,100.58039,45963.0,
45971,ทางพิเศษศรีรัช,13.75127,100.60264,,20134.0
20134,ทางพิเศษศรีรัช,13.74869,100.6041,45971.0,
45981,ทางพิเศษศรีรัช,13.75127,100.60264,,20139.0
20139,ทางพิเศษศรีรัช,13.75114,100.5936,45981.0,
45968,ทางพิเศษศรีรัช,13.7522,100.59382,,20132.0
20132,ทางพิเศษศรีรัช,13.75166,100.60236,45968.0,
45978,ทางพิเศษศรีรัช,13.74728,100.60608,,20136.0
20136,ทางพิเศษศรีรัช,13.75166,100.60236,45978.0,
47463,ถนนศรีวรา,13.76314,100.60065,,47464.0
47464,ถนนศรีวรา,13.76638,100.60347,47463.0,47465.0
47465,ถนนศรีวรา,13.77096,100.60773,47464.0,47466.0
47466,ถนนศรีวรา,13.77473,100.611,47465.0,
47467,ศรีนครินทร์ 24,13.72029,100.63957,,47468.0
47468,ศรีนครินทร์ 24,13.72054,100.64199,47467.0,
47469,ศรีนครินทร์ 38,13.69809,100.6376,,47470.0
47470,ศรีนครินทร์ 38,13.6985,100.63838,47469.0,47471.0
47471,ศรีนครินทร์ 38,13.70038,100.64641,47470.0,
47472,ศรีนครินทร์ 42,13.68942,100.6401,,47473.0
47473,ศรีนครินทร์ 42,13.69054,100.63984,47472.0,47474.0
47474,ศรีนครินทร์ 42,13.69155,100.64707,47473.0,
47475,ศรีนครินทร์ 56,13.67533,100.64135,,47476.0
47476,ศรีนครินทร์ 56,13.67639,100.64574,47475.0,
15175,ถนนสรงประภา,13.93416,100.56352,,15172.0
15172,ถนนสรงประภา,13.92261,100.60207,15175.0,
15174,ถนนสรงประภา,13.93416,100.56352,15173.0,
34005,ถนนเสือป่า,13.74239,100.50694,,34002.0
34002,ถนนเสือป่า,13.74379,100.508,34005.0,34006.0
34006,ถนนเสือป่า,13.74691,100.51036,34002.0,
47477,สุขสวัสดิ์ 1 แยก 10,13.69107,100.4814,,47478.0
47478,สุขสวัสดิ์ 1 แยก 10,13.69115,100.48244,47477.0,47479.0
47479,สุขสวัสดิ์ 1 แยก 10,13.69402,100.48352,47478.0,
47480,สุขสวัสดิ์ 14,13.68587,100.47826,,47481.0
47481,สุขสวัสดิ์ 14,13.68654,100.48097,47480.0,47482.0
47482,สุขสวัสดิ์ 14,13.68763,100.48449,47481.0,
47483,สุขสวัสดิ์ 14/18,13.6838,100.47413,,47484.0
47484,สุขสวัสดิ์ 14/18,13.68569,100.47316,47483.0,
47485,สุขสวัสดิ์ 19,13.68072,100.49442,,47486.0
47486,สุขสวัสดิ์ 19,13.68441,100.49605,47485.0,
47487,สุขสวัสดิ์ 2,13.68569,100.47316,,47488.0
47488,สุขสวัสดิ์ 2,13.68889,100.47777,47487.0,47489.0
47489,สุขสวัสดิ์ 2,13.69117,100.48121,47488.0,
47490,สุขสวัสดิ์ 26,13.67752,100.47453,,47491.0
47491,สุขสวัสดิ์ 26,13.66978,100.47667,47490.0,47492.0
47492,สุขสวัสดิ์ 26,13.66783,100.47868,47491.0,47493.0
47493,สุขสวัสดิ์ 26,13.67355,100.48659,47492.0,47494.0
47494,สุขสวัสดิ์ 26,13.68103,100.49378,47493.0,
47495,สุขสวัสดิ์ 27,13.67575,100.50223,,47496.0
47496,สุขสวัสดิ์ 27,13.68214,100.50392,47495.0,
47497,สุขสวัสดิ์ 35,13.66861,100.5135,,47498.0
47498,สุขสวัสดิ์ 35,13.67227,100.51317,47497.0,47499.0
47499,สุขสวัสดิ์ 35,13.67338,100.51813,47498.0,
47504,สุคนธสวัสดิ์ 17,13.83047,100.62108,,47505.0
47505,สุคนธสวัสดิ์ 17,13.83058,100.62344,47504.0,
38000,ถนนสุโขทัย,13.78263,100.50705,,38001.0
38001,ถนนสุโขทัย,13.78129,100.50983,38000.0,38002.0
38002,ถนนสุโขทัย,13.77983,100.51317,38001.0,38003.0
38003,ถนนสุโขทัย,13.77845,100.51637,38002.0,38004.0
38004,ถนนสุโขทัย,13.77653,100.52071,38003.0,38005.0
38005,ถนนสุโขทัย,13.77362,100.52723,38004.0,
47506,สุขุมวิท 101,13.69023,100.60856,,47507.0
47507,สุขุมวิท 101,13.69135,100.61838,47506.0,47508.0
47508,สุขุมวิท 101,13.69142,100.6193,47507.0,
47509,สุขุมวิท 103/2,13.67665,100.60815,,47510.0
47510,สุขุมวิท 103/2,13.67563,100.61304,47509.0,
47511,ถนนสุขุมวิท 107,13.64993,100.63497,,47512.0
47512,ถนนสุขุมวิท 107,13.64872,100.6391,47511.0,
47513,สุขุมวิท 16,13.72601,100.56186,,47514.0
47514,สุขุมวิท 16,13.73488,100.56098,47513.0,
47515,สุขุมวิท 22,13.72084,100.56563,,47516.0
47516,สุขุมวิท 22,13.72345,100.56473,47515.0,47517.0
47517,สุขุมวิท 22,13.72622,100.56509,47516.0,47518.0
47518,สุขุมวิท 22,13.7336,100.56515,47517.0,
47519,สุขุมวิท 26,13.71862,100.56782,,47520.0
47520,สุขุมวิท 26,13.72946,100.57106,47519.0,
47521,สุขุมวิท 3,13.74221,100.55295,,47522.0
47522,สุขุมวิท 3,13.74994,100.55446,47521.0,
47523,สุขุมวิท 39,13.72992,100.57044,,47524.0
47524,สุขุมวิท 39,13.7426,100.57227,47523.0,47525.0
47525,สุขุมวิท 39,13.74732,100.57322,47524.0,
47526,สุขุมวิท 50,13.70238,100.58902,,47527.0
47527,สุขุมวิท 50,13.70555,100.5981,47526.0,47528.0
47528,สุขุมวิท 50,13.70667,100.60043,47527.0,
47529,สุขุมวิท 55,13.72366,100.57942,,47530.0
47530,สุขุมวิท 55,13.73242,100.58206,47529.0,47531.0
47531,สุขุมวิท 55,13.73947,100.58442,47530.0,47532.0
47532,สุขุมวิท 55,13.74436,100.58608,47531.0,
47533,สุขุมวิท 62,13.694,100.60145,,47534.0
47534,สุขุมวิท 62,13.69571,100.60582,47533.0,
47535,สุขุมวิท 62,13.6937,100.59,,47536.0
47536,สุขุมวิท 62,13.69602,100.59404,47535.0,
47537,สุขุมวิท 63,13.72017,100.58442,,47538.0
47538,สุขุมวิท 63,13.73088,100.58643,47537.0,47539.0
47539,สุขุมวิท 63,13.73591,100.58808,47538.0,47540.0
47540,สุขุมวิท 63,13.73855,100.58886,47539.0,47541.0
47541,สุขุมวิท 63,13.74184,100.59009,47540.0,
53086,สุขุมวิท 64,13.6819,100.6012,,47542.0
