LOCATION CODE,ROAD NAME,FIRST NAME,SECOND NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET,geometry,dist_to_osm_m,positive_ok,negative_ok
39002,Aumnuai Songkhram Rd.,Amnuai Songkhram Junction-563,,13.78598,100.52016,39001,39005,POINT (100.52016 13.78598),2.0526116171500774,True,True
39005,Aumnuai Songkhram Rd.,Keschakomola Intersection-563,,13.78333,100.52441,39002,,POINT (100.52441 13.78333),1.3144010363329,False,True
16000,Bamrung Mueang Road,Sao Chingcha 2 Intersection,,13.7519,100.50202,,16001,POINT (100.50202 13.7519),2.466584031246698,True,False
16001,Bamrung Mueang Road,Samranrat Intersection-516,,13.75212,100.50451,16000,16002,POINT (100.50451 13.75212),2.087812981400735,True,True
16002,Bamrung Mueang Road,Men Pun Intersection,,13.75214,100.50546,16001,16003,POINT (100.50546 13.75214),3.8249177831648105,True,True
16003,Bamrung Mueang Road,Mane Si Intersection-516,,13.75187,100.5087,16002,16004,POINT (100.5087 13.75187),0.9355412767173937,True,True
16004,Bamrung Mueang Road,Yukhon 2 Junction-516,,13.75072,100.51203,16003,16005,POINT (100.51203 13.75072),4.246976890113688,True,True
16005,Bamrung Mueang Road,Anamai Intersection,,13.74985,100.5145,16004,16006,POINT (100.5145 13.74985),7.648885851385398,True,True
16006,Bamrung Mueang Road,Kasat Suk Intersection-516,,13.74909,100.51674,16005,16017,POINT (100.51674 13.74909),0.7277965889575922,True,True
16017,Bamrung Mueang Road,Soi Wat Borom Niwat,,13.74835,100.51897,16006,16018,POINT (100.51897 13.74835),6.122445147294545,True,True
16018,Bamrung Mueang Road,Phong Phraram Intersection-516,,13.74799,100.52078,16017,,POINT (100.52078 13.74799),0.7552251992115929,False,True
46278,Bang Khun Non Road,Charan Sanitwong Road,,13.76403,100.4738,,46279,POINT (100.4738 13.76403),4.210291726058391,True,False
46279,Bang Khun Non Road,Soi Bang Khun Non 15,,13.7679,100.47042,46278,46280,POINT (100.47042 13.7679),0.28132030305641703,True,True
46280,Bang Khun Non Road,Soi Bang Khun Non 25,,13.77192,100.46792,46279,46281,POINT (100.46792 13.77192),6.11373558239297,True,True
46281,Bang Khun Non Road,Soi Bang Khun Non 37,,13.77699,100.4652,46280,46282,POINT (100.4652 13.77699),9.942133633364072,True,True
46282,Bang Khun Non Road,Chaiyaphruek Road,,13.77878,100.46524,46281,,POINT (100.46524 13.77878),5.497941585494298,False,True
46283,Bang Na,Soi Muban Prem Ruethai Townhouse,,13.65145,100.61956,,46284,POINT (100.61956 13.65145),2.054230511593003,True,False
46284,Bang Na,Lasalle 36,,13.65678,100.62248,46283,46285,POINT (100.62248 13.65678),1.0560997575902713,True,True
46285,Bang Na,Lasalle Road,,13.6607,100.62492,46284,,POINT (100.62492 13.6607),0.6625488428680155,False,True
17500,Bangna-Trat Road,Old Railway Intersection,,13.67624,100.59146,,17501,POINT (100.59146 13.67624),9.120248445606606,True,False
17501,Bangna-Trat Road,Bangna Intersection-519,,13.67334,100.60683,17500,17502,POINT (100.60683 13.67334),1.187867011022796,True,True
17502,Bangna-Trat Road,Km-5 Bang Na Trat Rd.,,13.6643,100.65183,17501,17512,POINT (100.65183 13.6643),1.692170338328113,True,True
17512,Bangna-Trat Road,Bang Na,,13.66407,100.65229,17502,,POINT (100.65229 13.66407),4.888169130100424,False,True
46300,Bang Na-Trat 23,Bangna-Trat Road,,13.66812,100.635,,46301,POINT (100.635 13.66812),4.904494551449704,True,False
46301,Bang Na-Trat 23,Rangsiya Soi 4,,13.67364,100.63658,46300,46302,POINT (100.63658 13.67364),7.3020209661801045,True,True
46302,Bang Na-Trat 23,Srinagarindra 58,,13.67533,100.64135,46301,,POINT (100.64135 13.67533),1.128172947056639,False,True
46305,Bang Na-Trat 30,Lasalle 55,,13.66256,100.63033,,46306,POINT (100.63033 13.66256),6.537681791093341,True,False
46306,Bang Na-Trat 30,Bangna-Trat Road,,13.66781,100.63202,46305,,POINT (100.63202 13.66781),4.692640816176122,False,True
46315,Bangkhunthian Road,Bangkhunthian-Chaithale Road,,13.65326,100.43054,,46316,POINT (100.43054 13.65326),2.3083594263238116,True,False
46316,Bangkhunthian Road,35,,13.65671,100.43003,46315,46317,POINT (100.43003 13.65671),2.275300488706201,True,True
46317,Bangkhunthian Road,Phaendinthong Road,,13.66453,100.42886,46316,46318,POINT (100.42886 13.66453),4.305091330927998,True,True
46318,Bangkhunthian Road,Soi Monthat Ratchasri Pichit,,13.6689,100.42784,46317,46319,POINT (100.42784 13.6689),4.0197396839552235,True,True
46319,Bangkhunthian Road,Ekkachai Road,,13.67391,100.42557,46318,,POINT (100.42557 13.67391),5.281712952830563,False,True
53519,Bangkhunthian-Chaithale Road,Rural Road 4008,,13.51918,100.40666,,53518,POINT (100.40666 13.51918),3.3964059239608924,True,False
53518,Bangkhunthian-Chaithale Road,Thian Thale 25,,13.56306,100.41943,53519,53517,POINT (100.41943 13.56306),0.9781419128087205,True,True
53517,Bangkhunthian-Chaithale Road,Soi Thian Thale 23,,13.58488,100.42804,53518,46320,POINT (100.42804 13.58488),1.3745035976628186,True,True
46320,Bangkhunthian-Chaithale Road,Soi Witsawaphan,,13.59014,100.42977,53517,46321,POINT (100.42977 13.59014),0.32558993494059524,True,True
46321,Bangkhunthian-Chaithale Road,Soi Ruamchai Phatthana,,13.59838,100.43262,46320,46322,POINT (100.43262 13.59838),0.2488133415878521,True,True
46322,Bangkhunthian-Chaithale Road,Thian Thale 26,,13.60531,100.43494,46321,46323,POINT (100.43494 13.60531),4.653757214734387,True,True
46323,Bangkhunthian-Chaithale Road,Soi Thian Thale 24,,13.6139,100.43762,46322,46324,POINT (100.43762 13.6139),2.048741589490729,True,True
46324,Bangkhunthian-Chaithale Road,Thian Thale 20/1,,13.62397,100.43586,46323,46325,POINT (100.43586 13.62397),1.677860923066253,True,True
46325,Bangkhunthian-Chaithale Road,Thian Thale 20,,13.6257,100.43498,46324,46326,POINT (100.43498 13.6257),1.183692475026929,True,True
46326,Bangkhunthian-Chaithale Road,9,,13.62718,100.43466,46325,46327,POINT (100.43466 13.62718),6.959616976079024,True,True
46327,Bangkhunthian-Chaithale Road,Sakae Ngam Road,,13.62971,100.43417,46326,46328,POINT (100.43417 13.62971),0.22634492164642794,True,True
46328,Bangkhunthian-Chaithale Road,Soi Thian Thale 11,,13.63492,100.43315,46327,46329,POINT (100.43315 13.63492),3.5461712015139906,True,True
46329,Bangkhunthian-Chaithale Road,Thian Thale 16,,13.64092,100.43217,46328,46330,POINT (100.43217 13.64092),2.756856648456753,True,True
46330,Bangkhunthian-Chaithale Road,Anamai Ngam Charoen30,,13.64151,100.43209,46329,46331,POINT (100.43209 13.64151),5.23597748217633,True,True
46331,Bangkhunthian-Chaithale Road,Soi Thian Thale 12,,13.64971,100.43096,46330,46332,POINT (100.43096 13.64971),0.9655824439594106,True,True
46332,Bangkhunthian-Chaithale Road,Bangkhunthian Road,,13.65326,100.43054,46331,,POINT (100.43054 13.65326),2.3083594263238116,False,True
41000,Bangkok-Nonthaburi Road,Tao Pun Junction-567,,13.80635,100.53082,,41001,POINT (100.53082 13.80635),4.136742713046304,True,False
41001,Bangkok-Nonthaburi Road,Soi Bangkok-nonthaburi 5,,13.81031,100.53131,41000,41002,POINT (100.53131 13.81031),3.9594036122032734,True,True
41002,Bangkok-Nonthaburi Road,Soi Bangkok-nonthaburi 13,,13.81275,100.53163,41001,41003,POINT (100.53163 13.81275),1.2956882568479318,True,True
41003,Bangkok-Nonthaburi Road,Prachachuen 16,,13.81592,100.53206,41002,41004,POINT (100.53206 13.81592),2.6055261166192136,True,True
41004,Bangkok-Nonthaburi Road,Soi Bangkok-nonthaburi 32,,13.81858,100.53237,41003,41005,POINT (100.53237 13.81858),0.35045986460892337,True,True
41005,Bangkok-Nonthaburi Road,Soi Doksom,,13.82249,100.53282,41004,41006,POINT (100.53282 13.82249),1.208365269143245,True,True
41006,Bangkok-Nonthaburi Road,Soi Bangkok-nonthaburi 44,,13.82592,100.53135,41005,41007,POINT (100.53135 13.82592),0.6174919028553322,True,True
41007,Bangkok-Nonthaburi Road,Wong Sawang Intersection-567,,13.82828,100.52844,41006,,POINT (100.52844 13.82828),2.4126049200335236,False,True
46334,Bangkok-Nonthaburi Road,Soi Krungthepnon 7,,13.83862,100.51599,,46335,POINT (100.51599 13.83862),1.8701306853974966,True,False
46335,Bangkok-Nonthaburi Road,Bangkok-Nonthaburi Road,,13.83362,100.52204,46334,,POINT (100.52204 13.83362),4.604911954296468,False,True
32503,Banmo Rd.,Si Yak Phraya Si Intersection-550,,13.74721,100.49767,,32507,POINT (100.49767 13.74721),1.9566762304304264,True,False
32507,Banmo Rd.,Si Yak Sao Ching Cha Intersection-550,,13.75147,100.49819,32503,,POINT (100.49819 13.75147),0.7753333721339034,False,True
14170,Banthat Thong Road,Charoen Phon Intersection-608,,13.74745,100.52377,,14171,POINT (100.52377 13.74745),0.14117059091736708,True,False
14171,Banthat Thong Road,Charoen Phon Bridge,,13.75036,100.52481,14170,14172,POINT (100.52481 13.75036),1.0463694878459138,True,True
14172,Banthat Thong Road,Phet Phraram Junction,,13.75503,100.5269,14171,,POINT (100.5269 13.75503),6.032134373461619,False,True
46338,Baring 34,Dan Samrong 62 Road,,13.64798,100.61266,,46339,POINT (100.61266 13.64798),1.23989791098079,True,False
46339,Baring 34,Soi Sukhumvit 107,,13.65305,100.61548,46338,,POINT (100.61548 13.65305),1.6452653401267,False,True
22504,Borommaratcha Chonnani Road,Somdet Phra Pinklao Bridge,,13.76237,100.49067,,22505,POINT (100.49067 13.76237),1.8019703105752398,True,False
22505,Borommaratcha Chonnani Road,Arun Ammarin Intersection-641,,13.76867,100.48581,22504,22506,POINT (100.48581 13.76867),4.219390894314223,True,True
22506,Borommaratcha Chonnani Road,Borommaratchachonnani Intersection-641,,13.77338,100.48183,22505,22507,POINT (100.48183 13.77338),0.9755239580378853,True,True
22507,Borommaratcha Chonnani Road,Soi Boromratchachonnani 15,,13.77999,100.47567,22506,22508,POINT (100.47567 13.77999),2.013870288758826,True,True
22508,Borommaratcha Chonnani Road,Rung Pracha Road,,13.7843,100.47173,22507,22509,POINT (100.47173 13.7843),1.737674767508526,True,True
22509,Borommaratcha Chonnani Road,Highway 341-338 Intersection,,13.78766,100.46889,22508,,POINT (100.46889 13.78766),0.12865393009553136,False,True
16072,Burapha Withi Exp.,Toll Bang Kaeo,,13.65584,100.67095,,20293,POINT (100.67095 13.65584),1.1099636645944373,True,False
20293,Burapha Withi Exp.,Bang Kaeo,,13.65619,100.67072,16072,,POINT (100.67072 13.65619),2.6031968919811104,False,True
16071,Burapha Withi Exp.,Bang Kaeo,,13.6552,100.67191,,20292,POINT (100.67191 13.6552),3.191678528420087,True,False
20292,Burapha Withi Exp.,Toll Bang Kaeo,,13.65584,100.67095,16071,,POINT (100.67095 13.65584),1.1099636645944373,False,True
16077,Burapha Withi Exp.,Bangna Km.2,,13.6677,100.63429,,20294,POINT (100.63429 13.6677),1.9432769175091902,True,False
20294,Burapha Withi Exp.,Off Ramp Connection Bangna Km.2 - 8294,,13.66835,100.63017,16077,,POINT (100.63017 13.66835),1.8184599473803387,False,True
16088,Burapha Withi Exp.,Bang Na,,13.66451,100.65238,,46032,POINT (100.65238 13.66451),6.276913345426298,True,False
46032,Burapha Withi Exp.,Bang Phli (West),,13.65629,100.67097,16088,,POINT (100.67097 13.65629),1.1154472131634443,False,True
16074,Burapha Withi Exp.,Bang Kaeo - 1361,,13.65619,100.67072,,16097,POINT (100.67072 13.65619),2.6031968919811104,True,False
16097,Burapha Withi Exp.,Bang Na,,13.6641,100.6523,16074,,POINT (100.6523 13.6641),1.4008749504672326,False,True
46026,Burapha Withi Exp.,Bang Na (KM. 2),,13.66885,100.6304,,20256,POINT (100.6304 13.66885),2.6055526515430047,True,False
20256,Burapha Withi Exp.,On Ramp Connection Bangna (KM. 2) - 8256,,13.66788,100.63433,46026,,POINT (100.63433 13.66788),2.2074380669301514,False,True
16080,Burapha Withi Exp.,Bang Phli,,13.65139,100.68813,,20296,POINT (100.68813 13.65139),9.683975049667746,True,False
20296,Burapha Withi Exp.,To Outer Ring - 8296,,13.64999,100.68743,16080,,POINT (100.68743 13.64999),5.668257823528127,False,True
46025,Burapha Withi Exp.,Section Link S1 (To Chonburi) - 2062,,13.67288,100.60897,,46027,POINT (100.60897 13.67288),5.272442835188339,True,False
46027,Burapha Withi Exp.,Section Link S1 (To Chonburi) - 2063,,13.66788,100.63433,46025,46028,POINT (100.63433 13.66788),2.2074380669301514,True,True
46028,Burapha Withi Exp.,Wat Si Auem Section,,13.66714,100.63908,46027,46029,POINT (100.63908 13.66714),7.688554394571681,True,True
46029,Burapha Withi Exp.,Bangna Km 6 ( 2 K.M. ),,13.66612,100.64391,46028,16087,POINT (100.64391 13.66612),5.954189560779714,True,True
16087,Burapha Withi Exp.,Bang Na,,13.66451,100.65238,46029,,POINT (100.65238 13.66451),6.276913345426298,False,True
16098,Burapha Withi Exp.,Bang Na,,13.6641,100.6523,,16075,POINT (100.6523 13.6641),1.4008749504672326,True,False
16075,Burapha Withi Exp.,Yan Srinakharin - Bangna Intersection - 1061,,13.66596,100.64314,16098,16076,POINT (100.64314 13.66596),1.282712019465144,True,True
16076,Burapha Withi Exp.,Bangna Km.2 (500 m.),,13.66676,100.63901,16075,16078,POINT (100.63901 13.66676),0.0644091447419651,True,True
16078,Burapha Withi Exp.,Bangna Km.2,,13.6677,100.63429,16076,16086,POINT (100.63429 13.6677),1.9432769175091902,True,True
16086,Burapha Withi Exp.,Section Link S1 - 1061 From Chonburi,,13.6726,100.60889,16078,,POINT (100.60889 13.6726),1.9166034905062077,False,True
14114,Chaeng Watthana Road,Liap Khlong Prapa Rd. Intersection,,13.89533,100.55428,,14117,POINT (100.55428 13.89533),7.03667583427837,True,False
14117,Chaeng Watthana Road,Laksi,,13.8953,100.55436,14114,14115,POINT (100.55436 13.8953),7.149587921155492,True,True
14115,Chaeng Watthana Road,Vibhavadi-Rangsit Road,,13.88428,100.58159,14117,,POINT (100.58159 13.88428),2.113195712012921,False,True
33505,Chakkraphatdiphong Rd.,Mane Si Intersection-658,,13.75187,100.5087,,33508,POINT (100.5087 13.75187),0.9355412767173937,True,False
33508,Chakkraphatdiphong Rd.,Bank of Ayudhya,,13.75501,100.50949,33505,33506,POINT (100.50949 13.75501),2.403917611912022,True,True
33506,Chakkraphatdiphong Rd.,Lan Luang Intersection-658,,13.75644,100.50966,33508,33507,POINT (100.50966 13.75644),0.16462094921467102,True,True
33507,Chakkraphatdiphong Rd.,Chakkraphatdiphong Intersection-658,,13.75825,100.50951,33506,,POINT (100.50951 13.75825),1.2041969885700288,False,True
33501,Chakkrawat Road,Phra Pok Klao Bridge,,13.74091,100.50102,,33509,POINT (100.50102 13.74091),2.9929616274237008,True,False
33509,Chakkrawat Road,Wat Tuk Intersection-552,,13.74416,100.50442,33501,,POINT (100.50442 13.74416),0.819469730760606,False,True
33000,Chakphet Road,Phra Pok Klao Bridge,,13.74137,100.50017,,33012,POINT (100.50017 13.74137),0.958333945890571,True,False
33012,Chakphet Road,Mery Kings Intersection-551,,13.74502,100.50262,33000,,POINT (100.50262 13.74502),0.8099276049290419,False,True
11092,Chalerm Maha Nakhon Expressway,Rama 3 Overpass - 1012,,13.68602,100.51984,,11094,POINT (100.51984 13.68602),1.7532309509702453,True,False
11094,Chalerm Maha Nakhon Expressway,Bang Khlo Overpass (From Rama 9 Bridge ),,13.69199,100.52454,11092,,POINT (100.52454 13.69199),0.6806536167799792,False,True
11064,Chalerm Maha Nakhon Expressway,To Toll Port,,13.71132,100.56308,,20029,POINT (100.56308 13.71132),6.98380217566751,True,False
20029,Chalerm Maha Nakhon Expressway,On Ramp Connection Port (To Rama 9 Rd.) - 8029,,13.7125,100.56162,11064,,POINT (100.56162 13.7125),3.0050653080849314,False,True
11045,Chalerm Maha Nakhon Expressway,Bangna - Port From Chonburi,,13.6726,100.60889,,20020,POINT (100.60889 13.6726),1.9166034905062077,True,False
20020,Chalerm Maha Nakhon Expressway,Bangna Front Toll Plaza - 8020,,13.67361,100.60591,11045,,POINT (100.60591 13.67361),2.984278209558165,False,True
11047,Chalerm Maha Nakhon Expressway,Bangna Front Toll Plaza,,13.67361,100.60591,,20022,POINT (100.60591 13.67361),2.984278209558165,True,False
20022,Chalerm Maha Nakhon Expressway,Rongklan Flat - 8022,,13.67576,100.60444,11047,,POINT (100.60444 13.67576),3.6296686267889045,False,True
11046,Chalerm Maha Nakhon Expressway,Bangna Front Toll Plaza (From Samutprakran),,13.67185,100.60612,,20021,POINT (100.60612 13.67185),0.607521795187941,True,False
20021,Chalerm Maha Nakhon Expressway,Bangna Front Toll Plaza - 8021,,13.67361,100.60591,11046,,POINT (100.60591 13.67361),2.984278209558165,False,True
11071,Chalerm Maha Nakhon Expressway,Narathiwat Ratchanakharin Rd. Overpass - 2012,,13.70031,100.54185,,11073,POINT (100.54185 13.70031),11.620557000709693,True,False
11073,Chalerm Maha Nakhon Expressway,Sathu Pradit 1 (From Port),,13.69804,100.54028,11071,11074,POINT (100.54028 13.69804),4.398833493966269,True,True
11074,Chalerm Maha Nakhon Expressway,To Sathu Pradit 3,,13.6937,100.5305,11073,11077,POINT (100.5305 13.6937),4.7438999211988175,True,True
11077,Chalerm Maha Nakhon Expressway,On Ramp Connection Sathu Pradit 2 (To Rama 9 Bridge) - 2012,,13.6923,100.52679,11074,11078,POINT (100.52679 13.6923),3.029062103140813,True,True
11078,Chalerm Maha Nakhon Expressway,On Ramp Connection Bang Khlo Overpass (To Rama 9 Bridge) - 2012,,13.69046,100.52461,11077,11079,POINT (100.52461 13.69046),9.997079181131673,True,True
11079,Chalerm Maha Nakhon Expressway,Rama 3 Overpass - 2012,,13.68555,100.52076,11078,,POINT (100.52076 13.68555),3.7272498437377384,False,True
45915,Chalerm Maha Nakhon Expressway,Dindaeng Front Toll Plaza,,13.76862,100.55079,,45916,POINT (100.55079 13.76862),6.861736781450441,True,False
45916,Chalerm Maha Nakhon Expressway,Din Daeng (1),,13.76553,100.54922,45915,45917,POINT (100.54922 13.76553),3.655677039739743,True,True
45917,Chalerm Maha Nakhon Expressway,Makkasan Overpass (S2),,13.76163,100.5471,45916,11120,POINT (100.5471 13.76163),2.460835819217052,True,True
11120,Chalerm Maha Nakhon Expressway,Makkasan Overpass (S3),,13.75539,100.54573,45917,45919,POINT (100.54573 13.75539),4.142180841214917,True,True
45919,Chalerm Maha Nakhon Expressway,Bangkok Phalet Curve (1),,13.7515,100.54932,11120,,POINT (100.54932 13.7515),11.974213827720979,False,True
45924,Chalerm Maha Nakhon Expressway,Duangphitak,,13.73699,100.55144,,45926,POINT (100.55144 13.73699),2.466949792885501,True,False
45926,Chalerm Maha Nakhon Expressway,Bonkai Flat Out 1,,13.73314,100.55182,45924,45927,POINT (100.55182 13.73314),7.524209999446871,True,True
45927,Chalerm Maha Nakhon Expressway,Bonkai Flat Out 2,,13.72832,100.55237,45926,45929,POINT (100.55237 13.72832),5.47835874934983,True,True
45929,Chalerm Maha Nakhon Expressway,Rama 4 Overpass (N1),,13.72641,100.55258,45927,45930,POINT (100.55258 13.72641),5.28136550194093,True,True
45930,Chalerm Maha Nakhon Expressway,Port Overpass (5),,13.72226,100.55293,45929,,POINT (100.55293 13.72226),7.415269322380576,False,True
11042,Chalerm Maha Nakhon Expressway,Port (From Artnarong ),,13.71113,100.56356,,46102,POINT (100.56356 13.71113),2.262969703979505,True,False
46102,Chalerm Maha Nakhon Expressway,Toll Port,,13.71132,100.56308,11042,,POINT (100.56308 13.71132),6.98380217566751,False,True
11090,Chalerm Maha Nakhon Expressway,Suksawat (From Suksawat Rd. To Rama 9 Bridge),,13.67285,100.50712,,20040,POINT (100.50712 13.67285),12.763313923198872,True,False
20040,Chalerm Maha Nakhon Expressway,Toll Suksawat,,13.67223,100.50667,11090,,POINT (100.50667 13.67223),7.322994429724879,False,True
11076,Chalerm Maha Nakhon Expressway,Toll Sathu Pradit 2 (From Port),,13.69398,100.53169,,20033,POINT (100.53169 13.69398),1.855140787150955,True,False
20033,Chalerm Maha Nakhon Expressway,On Ramp Connection Sathu Pradit 2 (To Rama 9 Bridge) - 8396,,13.6923,100.52679,11076,,POINT (100.52679 13.6923),3.029062103140813,False,True
46054,Chalerm Maha Nakhon Expressway,To Bang Chak,,13.68233,100.6031,,20304,POINT (100.6031 13.68233),5.434538841052733,True,False
20304,Chalerm Maha Nakhon Expressway,To Bang Chak - 8304,,13.68441,100.60231,46054,,POINT (100.60231 13.68441),9.566001393642953,False,True
45925,Chalerm Maha Nakhon Expressway,To Phloen Chit (Duang Phithak),,13.74253,100.55119,,46088,POINT (100.55119 13.74253),3.9363647905716777,True,False
46088,Chalerm Maha Nakhon Expressway,Bonkai Flat Out 1 - 8003,,13.73314,100.55182,45925,,POINT (100.55182 13.73314),7.524209999446871,False,True
11109,Chalerm Maha Nakhon Expressway,To Rama 4 (N1),,13.71969,100.55272,,20047,POINT (100.55272 13.71969),6.691500626156873,True,False
20047,Chalerm Maha Nakhon Expressway,To Rama 4 Rd. - 8047,,13.72347,100.55106,11109,,POINT (100.55106 13.72347),4.83238807473898,False,True
11072,Chalerm Maha Nakhon Expressway,To Sathu Pradit 1 (From Port),,13.69804,100.54028,,20032,POINT (100.54028 13.69804),4.398833493966269,True,False
20032,Chalerm Maha Nakhon Expressway,Off Ramp Connection Ratchada Phisek Rd. - 8032,,13.69409,100.53341,11072,,POINT (100.53341 13.69409),8.876992426299697,False,True
11104,Chalerm Maha Nakhon Expressway,Port Overpass (1),,13.71492,100.55496,,20045,POINT (100.55496 13.71492),1.2883450077836707,True,False
20045,Chalerm Maha Nakhon Expressway,Rama 4,,13.71894,100.55301,11104,,POINT (100.55301 13.71894),0.5394573478333842,False,True
11105,Chalerm Maha Nakhon Expressway,Port Overpass (3),,13.71492,100.55496,,20046,POINT (100.55496 13.71492),1.2883450077836707,True,False
20046,Chalerm Maha Nakhon Expressway,Port Overpass (4) - 8046,,13.71709,100.55492,11105,,POINT (100.55492 13.71709),3.393943850877087,False,True
11106,Chalerm Maha Nakhon Expressway,Port Overpass (7),,13.71584,100.55713,,11107,POINT (100.55713 13.71584),5.961579782436484,True,False
11107,Chalerm Maha Nakhon Expressway,Port Overpass (4),,13.71709,100.55492,11106,11108,POINT (100.55492 13.71709),3.393943850877087,True,True
11108,Chalerm Maha Nakhon Expressway,Rama 4,,13.71894,100.55301,11107,11110,POINT (100.55301 13.71894),0.5394573478333842,True,True
11110,Chalerm Maha Nakhon Expressway,Rama 4 Overpass (S1),,13.71969,100.55272,11108,11113,POINT (100.55272 13.71969),6.691500626156873,True,True
11113,Chalerm Maha Nakhon Expressway,Bonkai Flat In 1,,13.7261,100.55215,11110,11114,POINT (100.55215 13.7261),13.50776443857221,True,True
11114,Chalerm Maha Nakhon Expressway,Bonkai Flat In 2,,13.73004,100.55172,11113,11116,POINT (100.55172 13.73004),7.706135209312173,True,True
11116,Chalerm Maha Nakhon Expressway,Phloen Chit Hill (2),,13.73913,100.55073,11114,11118,POINT (100.55073 13.73913),14.169752911593205,True,True
11118,Chalerm Maha Nakhon Expressway,Bangkok Phalet Curve (2),,13.74533,100.55012,11116,11119,POINT (100.55012 13.74533),4.5061545521999715,True,True
11119,Chalerm Maha Nakhon Expressway,Makkasan Overpass (To Expressway 2) (N1),,13.75215,100.54839,11118,46124,POINT (100.54839 13.75215),12.185479739832369,True,True
46124,Chalerm Maha Nakhon Expressway,Makkasan Overpass (To Expressway 2) (S3) - 1011,,13.75629,100.54483,11119,11093,POINT (100.54483 13.75629),12.113791613372104,True,True
11093,Chalerm Maha Nakhon Expressway,To Dindaeng (1),,13.76228,100.54714,46124,11095,POINT (100.54714 13.76228),4.551939900012861,True,True
11095,Chalerm Maha Nakhon Expressway,To Dindaeng (2),,13.7665,100.5494,11093,11124,POINT (100.5494 13.7665),4.366244182873722,True,True
11124,Chalerm Maha Nakhon Expressway,1 To Dindaeng - 2 Dindaeng Flat,,13.76869,100.55061,11095,,POINT (100.55061 13.76869),4.132289278146686,False,True
11066,Chalerm Maha Nakhon Expressway,Port Overpass (Noklek Curve),,13.71584,100.55713,,20030,POINT (100.55713 13.71584),5.961579782436484,True,False
20030,Chalerm Maha Nakhon Expressway,To Rama 3 Rd. - 8030,,13.7145,100.55537,11066,,POINT (100.55537 13.7145),0.9506862288784567,False,True
11049,Chalerm Maha Nakhon Expressway,Rongklan Flat,,13.67576,100.60444,,11050,POINT (100.60444 13.67576),3.6296686267889045,True,False
11050,Chalerm Maha Nakhon Expressway,Sukhumwit 62 Flat (In 1) (2),,13.68534,100.60243,11049,11053,POINT (100.60243 13.68534),5.867624267036271,True,True
11053,Chalerm Maha Nakhon Expressway,Sukhumwit 62 Flat (In 1) (1),,13.69541,100.5953,11050,11054,POINT (100.5953 13.69541),6.253119583162167,True,True
11054,Chalerm Maha Nakhon Expressway,Sukhumwit 62 Hill (In 1),,13.69803,100.5922,11053,11055,POINT (100.5922 13.69803),4.0072983693247535,True,True
11055,Chalerm Maha Nakhon Expressway,Sukhumwit 62 Hill (In 2),,13.69888,100.59158,11054,,POINT (100.59158 13.69888),0.9703040534008588,False,True
11065,Chalerm Maha Nakhon Expressway,On Ramp Connection Port (To Rama 9 Rd.) - 1013,,13.7125,100.56162,,11128,POINT (100.56162 13.7125),3.0050653080849314,True,False
11128,Chalerm Maha Nakhon Expressway,Port-2Port Overpass,,13.71584,100.55713,11065,,POINT (100.55713 13.71584),5.961579782436484,False,True
46050,Chalerm Maha Nakhon Expressway,S1/Exit Bit 1,,13.70408,100.59356,,46051,POINT (100.59356 13.70408),2.6473526339541027,True,False
46051,Chalerm Maha Nakhon Expressway,S1/Exit Bit 2,,13.69547,100.5958,46050,,POINT (100.5958 13.69547),1.071102205511094,False,True
46053,Chalerm Maha Nakhon Expressway,Section Link S1 From Chonburi,,13.6726,100.60889,,46055,POINT (100.60889 13.6726),1.9166034905062077,True,False
46055,Chalerm Maha Nakhon Expressway,Phra Khanong,,13.68233,100.6031,46053,46057,POINT (100.6031 13.68233),5.434538841052733,True,True
46057,Chalerm Maha Nakhon Expressway,Khlong Toei,,13.70425,100.59321,46055,,POINT (100.59321 13.70425),12.640879181023323,False,True
46346,Chalong Rat Expressway,304,,13.85076,100.64005,,46347,POINT (100.64005 13.85076),0.43664304815407984,True,False
46347,Chalong Rat Expressway,Vacharaphol Road,,13.85824,100.64214,46346,46348,POINT (100.64214 13.85824),14.637237809273547,True,True
46348,Chalong Rat Expressway,Soi Sasiprapha,,13.8641,100.64519,46347,46349,POINT (100.64519 13.8641),1.4505028485188887,True,True
46349,Chalong Rat Expressway,Vacharaphol North Road,,13.87246,100.64624,46348,46350,POINT (100.64624 13.87246),3.397411058428468,True,True
46350,Chalong Rat Expressway,Sukha Phiban5 Soi 25,,13.88049,100.64776,46349,46351,POINT (100.64776 13.88049),8.103253579884806,True,True
46351,Chalong Rat Expressway,Sukhaphiban 5 Road,,13.88627,100.65098,46350,46352,POINT (100.65098 13.88627),3.6443792447037877,True,True
46352,Chalong Rat Expressway,Sukha Phiban 5 Soi 42,,13.89302,100.65965,46351,46353,POINT (100.65965 13.89302),8.34993214408425,True,True
46353,Chalong Rat Expressway,Chatu Chot 10,,13.8968,100.67122,46352,,POINT (100.67122 13.8968),4.658984797266225,False,True
14055,Chalongrat Expressway (ram Inthra-artnar,Toll Lat Phrao,,13.79283,100.6113,,20194,POINT (100.6113 13.79283),2.387104764431542,True,False
